OpelVivaroI;23692;2003;mech;02.май;Diz;421520
FiatStilo;12610;2003;mech;01.сен;Diz;306000
Lada (Р’РђР—)2131 РќРёРІР°;13757;2015;mech;01.июл;Benz;75000
AudiA6 AllroadC7 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;89163;2016;auto;3.0;Diz;166000
NissanAlmera Tino;7643;2001;mech;02.фев;Diz;360000
VolkswagenPassatB5;10700;2001;mech;01.авг;Benz;360000
VolkswagenGolf SportsvanI;33500;2015;mech;01.июн;Diz;217
Audi100РЎ3;4458;1985;auto;01.авг;Benz;325000
ToyotaAurisII (E180) В· Р РµСЃС‚Р°Р№Р»РёРЅРі;30567;2015;mech;01.июн;Diz;163700
OpelAstraH В· Р РµСЃС‚Р°Р№Р»РёРЅРі;12483;2007;mech;01.авг;Benz;150000
RenaultMeganeIII;12738;2009;mech;01.май;Diz;270000
VolkswagenPassatB5;11464;1999;mech;01.сен;Diz;320000
OpelAstraH В· Р РµСЃС‚Р°Р№Р»РёРЅРі;10827;2008;mech;01.апр;Benz;270000
OpelVectraC;12228;2005;mech;01.сен;Diz;279000
FordFocusI;5605;1999;mech;01.авг;Diz;384000
VolkswagenMultivanT6;98079;2017;auto;2.0;Diz;167000
AudiA4B6;12738;2001;mech;2.0;Benz;330000
NissanPrimeraP12;9681;2003;mech;01.авг;Benz;329000
NissanQashqaiI;18597;2008;auto;2.0;Benz;160000
RenaultScenicII;11617;2004;auto;2.0;Benz;286500
VolkswagenPassatB5;11464;1999;mech;02.май;Diz;368174
AcuraRDXII;110816;2019;auto;2.0;Benz;72
AudiA6C5;11464;1998;mech;02.май;Diz;280000
AudiA6C5;11464;1998;mech;02.май;Diz;280000
Peugeot308T7;13122;2009;mech;01.июн;Benz;220000
NissanPrimeraP12;8152;2003;mech;01.сен;Diz;350000
KiaSportageIII;28023;2010;auto;2.0;Benz;68600
Land RoverRange Rover SportI;33092;2008;auto;03.июн;Diz;284000
RenaultGrand ScenicII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;15030;2007;mech;2.0;Benz;195000
NissanPrimeraP12;7133;2002;mech;02.фев;Diz;350000
AudiA4B7;14776;2005;auto;2.0;Benz;370000
BMW5 СЃРµСЂРёСЏE39;14393;2001;mech;02.май;Diz;325215
CitroenC4 PicassoI;20100;2012;auto;01.июн;Benz;104000
BMW3 СЃРµСЂРёСЏE90, E91, E92, E93;17578;2005;auto;2.0;Benz;222222
Audi100РЎ3 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;2420;1989;mech;02.мар;Benz;333333
FordFusion USAII;24201;2013;auto;01.май;Benz;110500
ToyotaRAV4IV (XA40) В· Р РµСЃС‚Р°Р№Р»РёРЅРі,5В РјРµСЃС‚;75406;2018;auto;02.май;Benz;3446
AudiA8D3;19104;2006;auto;04.фев;Benz;270000
AudiA4B6;11719;2002;mech;2.0;Benz;278000
VolkswagenPassatB5;8916;2003;auto;01.авг;Benz;370000
LexusESVI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;68783;2015;auto;02.май;Benz;82000
VolkswagenPoloIII;6369;1996;mech;01.апр;Benz;308000
NissanAlmera Tino;11336;2003;mech;02.фев;Diz;232000
MitsubishiGalantVII;1783;1995;mech;01.авг;Benz;350000
Land RoverRange Rover EvoqueI;50441;2012;auto;2.0;Benz;78000
RenaultKangooII;14139;2009;mech;01.май;Diz;269875
CitroenC3 PicassoI;14773;2010;mech;01.июн;Benz;175600
AudiA6C6;20380;2007;auto;03.фев;Benz;240000
BMW7 СЃРµСЂРёСЏE66 (Long);11973;2002;auto;04.апр;Benz;222222
Mazda323BJ В· Р РµСЃС‚Р°Р№Р»РёРЅРі;2165;2001;mech;01.май;Benz;325000
VolkswagenPassatB3;3821;1991;mech;01.сен;Diz;555
BMW7 СЃРµСЂРёСЏE65;30545;2005;auto;3.0;Diz;300000
Mazda626GE;2420;1995;mech;01.авг;Benz;250000
OpelVectraC;12228;2003;mech;02.фев;Benz;242506
ToyotaRAV4IV (XA40) В· Р РµСЃС‚Р°Р№Р»РёРЅРі,5В РјРµСЃС‚;54771;2016;auto;2.0;Benz;98600
ChevroletEquinoxII;22928;2010;auto;02.апр;Benz;116000
ChevroletEquinoxIII;44327;2017;auto;01.май;Benz;40000
AudiQ58R;35665;2010;auto;2.0;Benz;160760
VolkswagenGolf PlusI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;19616;2011;auto;01.июн;Benz;150000
OpelAstraJ;19106;2011;mech;01.мар;Diz;260000
RenaultLagunaI;7643;2000;mech;01.сен;Diz;285000
RenaultMeganeI;3821;2001;mech;01.апр;Benz;200000
VolkswagenPolo SedanI;18240;2014;auto;01.июн;Benz;168500
DodgeCaliber;16559;2007;mech;01.авг;Benz;330000
VolkswagenPolo SedanI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;20377;2019;auto;01.июн;Benz;52000
AudiA6C6;24201;2010;auto;3.0;Benz;167000
Rover600;4840;1998;mech;2.0;Diz;350000
Peugeot508I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;33041;2016;mech;01.июн;Diz;185000
BMW5 СЃРµСЂРёСЏE39;11846;1999;auto;3.0;Diz;455000
ChryslerVoyagerIV,7В РјРµСЃС‚;15285;2004;auto;02.авг;Diz;305000
RenaultKaptur;31589;2016;auto;01.июн;Benz;42000
RenaultSanderoII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;23437;2018;mech;01.июн;Benz;85000
Volvo440;1783;1991;mech;01.июл;Benz;200000
OpelVectraB;4331;1997;mech;01.авг;Benz;324580
NissanMicraIII (K12);9553;2003;mech;01.фев;Benz;170000
Audi80B3;4076;1988;mech;01.авг;Benz;300000
OpelVectraC В· Р РµСЃС‚Р°Р№Р»РёРЅРі;14011;2006;auto;01.авг;Benz;260000
OpelAntaraI;20380;2008;auto;02.апр;Benz;188000
FordFocusI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;7388;2003;mech;01.авг;Diz;411000
RenaultMeganeIII;24456;2014;mech;01.май;Diz;126000
HyundaiLantraJ2;1950;1997;mech;01.июн;Benz;360
AudiA8D3;23944;2007;auto;03.фев;Benz;212000
ToyotaCamryXV30;14717;2004;auto;02.апр;Benz;267000
Mercedes-BenzE-РљР»Р°СЃСЃW212, S212, C207, A207;76170;2013;auto;03.май;Benz;49000
RenaultLagunaI;3312;1997;mech;01.авг;Benz;180000
ToyotaLand Cruiser PradoJ150,7В РјРµСЃС‚;54771;2010;auto;02.июл;Benz;196000
AudiA4B6;13629;2004;auto;2.0;Benz;213052
Mercedes-BenzE-РљР»Р°СЃСЃW211, S211;17578;2003;auto;01.авг;Benz;294500
JeepGrand CherokeeWK;37703;2009;auto;3.0;Diz;231000
VolkswagenTransporterT4;16559;1998;mech;02.апр;Diz;444000
BMW3 СЃРµСЂРёСЏF30, F31;38210;2012;auto;2.0;Benz;82000
Mercedes-BenzG-РљР»Р°СЃСЃW463 В· 2-Р№ СЂРµСЃС‚Р°Р№Р»РёРЅРі;89163;2008;auto;3.0;Diz;138000
Peugeot607I;10572;2001;mech;02.фев;Diz;500000
CitroenC5II;15285;2008;auto;2.0;Benz;245000
ChevroletRezzo;8407;2006;auto;01.июн;Benz;70000
BMWX3E83 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;27895;2009;auto;2.0;Diz;218000
CheryTiggoFL;17833;2015;mech;01.авг;Benz;67000
Audi100РЎ3 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;3694;1989;mech;2.0;Diz;350000
AudiA8D3;23437;2005;auto;04.фев;Benz;183000
BMW5 СЃРµСЂРёСЏE39;14011;2000;mech;02.май;Diz;500000
AudiA4B8;24456;2011;mech;01.авг;Benz;185000
Peugeot607I;9426;2000;mech;02.фев;Benz;337000
Alfa Romeo155167 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;2600;1995;mech;2.0;Benz;186000
HyundaiSanta FeCM,5В РјРµСЃС‚;22928;2006;auto;03.мар;Benz;341180
VolkswagenPassatB8;39996;2016;mech;2.0;Diz;202000
FordGalaxyII,5В РјРµСЃС‚;20890;2008;auto;02.мар;Benz;280000
ToyotaAvensisIII (T270) (2-РѕР№ СЂРµСЃС‚Р°Р№Р»РёРЅРі);38918;2018;mech;01.июн;Diz;87700
FiatPuntoI;2548;1998;mech;01.янв;Benz;270000
BMW5 СЃРµСЂРёСЏE39;14011;1999;mech;02.май;Benz;350000
VolvoS80I;10954;2002;auto;02.апр;Benz;315
BMW3 СЃРµСЂРёСЏE36;4840;1994;mech;2.0;Benz;260000
LexusRXII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;31844;2008;auto;03.май;Benz;192000
OpelVectraB В· Р РµСЃС‚Р°Р№Р»РёРЅРі;6114;2000;mech;2.0;Diz;417000
CitroenC4I;10700;2007;mech;01.апр;Benz;270000
Mercedes-BenzC-РљР»Р°СЃСЃW204, S204;24074;2009;auto;01.авг;Benz;100000
VolkswagenPassatB5;9553;1998;mech;01.июн;Benz;400000
AudiQ5II;73878;2017;auto;2.0;Benz;59000
BMW7 СЃРµСЂРёСЏF01, F04;28450;2009;auto;04.апр;Benz;200000
ChevroletVoltII;39993;2017;auto;01.май;Benz;48100
FordMondeoII;2293;1997;mech;01.авг;Diz;376000
RenaultEspaceIV В· Р РµСЃС‚Р°Р№Р»РёРЅРі;20380;2008;mech;2.0;Diz;280000
SuzukiGrand VitaraFT В· Р РµСЃС‚Р°Р№Р»РёРЅРі;12735;2002;auto;01.июн;Benz;196000
Audi80B4;6624;1993;mech;2.0;Benz;260000
SkodaOctaviaIII;30315;2015;auto;01.июн;Diz;180000
DaewooNubiraJ100;3821;1999;mech;2.0;Benz;270000
JeepGrand CherokeeWK;24966;2006;auto;03.июл;Benz;270000
BMW7 СЃРµСЂРёСЏE66 (Long);24201;2006;auto;3.0;Benz;205000
HyundaiSanta FeDM,5В РјРµСЃС‚;36175;2013;mech;02.апр;Benz;150000
Peugeot4007;22418;2008;auto;02.апр;Benz;229000
Peugeot406I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;6445;2002;mech;2.0;Benz;286000
Saab9-3I;5605;1999;mech;2.0;Benz;360000
OpelInsigniaI;24711;2009;mech;2.0;Diz;257000
Audi100РЎ3;892;1986;mech;01.июл;Benz;676731
SkodaOctaviaII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;15282;2010;auto;01.апр;Benz;227000
HyundaiAccentLC;5095;2001;mech;01.май;Diz;360000
DaewooTacuma;6369;2001;mech;2.0;Benz;300000
BMWX3F25 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;53495;2016;auto;2.0;Diz;110000
OpelAstraF В· Р РµСЃС‚Р°Р№Р»РёРЅРі;5095;1997;mech;01.июн;Benz;300000
VolvoS60II;30570;2011;auto;3.0;Benz;149000
ToyotaPaseoII;6114;1996;mech;01.май;Benz;231977
Mercedes-BenzGLAX156;50950;2015;auto;2.0;Benz;109000
BMW5 СЃРµСЂРёСЏE60, E61;18087;2003;auto;02.май;Benz;362000
Mercedes-BenzC-РљР»Р°СЃСЃW204, S204;25472;2008;auto;02.фев;Diz;150000
VolkswagenTransporterT4;14776;1996;mech;2.0;Benz;650000
Mercedes-BenzC-РљР»Р°СЃСЃW204, S204;39486;2013;auto;02.фев;Diz;198000
LexusLSIV;30567;2008;auto;04.июн;Benz;230000
Peugeot508I;26749;2012;auto;2.0;Diz;180000
MazdaXedos 6;3184;1993;mech;2.0;Benz;320000
VolvoS60II В· Р РµСЃС‚Р°Р№Р»РёРЅРі;39479;2017;mech;2.0;Diz;157000
AudiA6C5;19106;2004;auto;02.май;Diz;388000
VolkswagenPassatB6;22925;2010;mech;01.апр;Benz;234000
VolkswagenTransporterT5;25475;2004;mech;02.май;Diz;520000
VolkswagenGolfIV;9171;1998;mech;01.сен;Diz;350000
BMW3 СЃРµСЂРёСЏE36;5095;1995;mech;01.авг;Benz;111111
FiatPuntoI;2802;1995;mech;01.фев;Benz;269
Audi80B3;5350;1990;mech;01.авг;Benz;266000
VolkswagenPassatB8;43817;2017;auto;01.июн;Diz;158000
CitroenXantiaX2;1529;1998;mech;01.авг;Benz;300000
AudiA6C4;6369;1995;mech;02.май;Diz;530000
MitsubishiCarismaI;3057;1995;auto;01.авг;Benz;340000
CitroenXsaraI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;7388;2003;mech;01.июн;Benz;180000
Audi1004A, C4;6241;1991;mech;2.0;Benz;298365
SkodaFabia5J В· Р РµСЃС‚Р°Р№Р»РёРЅРі;16559;2014;mech;01.фев;Benz;88000
Mazda6II;18342;2008;auto;2.0;Benz;215000
ToyotaCarina E;5095;1997;mech;2.0;Diz;365000
VolkswagenPassatB3;5732;1993;mech;01.авг;Benz;359000
HondaCivicX;35538;2017;auto;01.май;Benz;55000
RenaultGrand ScenicIII,5В РјРµСЃС‚;18342;2010;mech;01.апр;Benz;255000
Peugeot307I;10572;2004;mech;2.0;Diz;380000
KiaMagentisI;4968;2002;auto;02.май;Benz;341000
Mercedes-BenzVitoW638;15158;2002;mech;02.фев;Diz;400000
FordGalaxyI;9553;1998;mech;02.мар;Benz;398000
AudiA6C5;12228;2000;mech;01.авг;Benz;208000
RenaultSanderoII;20125;2015;mech;01.июн;Benz;100000
AudiA8D3;17578;2003;auto;04.фев;Benz;234000
BMW6 СЃРµСЂРёСЏE63, E64 (Р РµСЃС‚Р°Р№Р»РёРЅРі);43053;2008;auto;03.май;Diz;200000
ToyotaAvensis VersoI В· Р РµСЃС‚Р°Р№Р»РёРЅРі,7В РјРµСЃС‚;15540;2004;mech;2.0;Diz;390000
AudiA4B8;20125;2008;auto;01.авг;Benz;254000
BMWX3E83 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;30570;2008;auto;03.май;Diz;310000
ToyotaAvensisI (T220);10190;1998;auto;2.0;Benz;241000
OpelAstraK;29806;2016;mech;01.июн;Diz;180000
BMW3 СЃРµСЂРёСЏE46;17833;2001;mech;02.май;Benz;399000
Peugeot208I;20890;2014;auto;01.фев;Benz;101000
RenaultGrand ScenicII,7В РјРµСЃС‚;12203;2004;mech;2.0;Benz;298574
VolkswagenSharanI В· 2-Р№ СЂРµСЃС‚Р°Р№Р»РёРЅРі,7В РјРµСЃС‚;18826;2004;mech;01.сен;Diz;401542
RenaultEspaceIV,7В РјРµСЃС‚;11461;2003;mech;02.фев;Diz;338000
VolkswagenMultivanT5;42034;2005;mech;02.май;Diz;277000
ChevroletCruzeJ300 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;26749;2013;auto;01.авг;Benz;135357
VolvoXC90I;19361;2005;auto;02.май;Benz;411991
Mazda6I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;13247;2006;auto;3.0;Benz;225308
BuickEncore;24711;2012;auto;01.апр;Benz;83650
FordMondeoII;4586;1996;mech;01.авг;Benz;392000
Peugeot607I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;14266;2005;mech;02.фев;Benz;308000
Alfa Romeo156932;5605;2000;mech;01.авг;Benz;252000
BMWX5E70,5В РјРµСЃС‚;31844;2009;auto;3.0;Benz;157000
VolkswagenSharanI В· 2-Р№ СЂРµСЃС‚Р°Р№Р»РёРЅРі,7В РјРµСЃС‚;26239;2010;mech;01.сен;Diz;258
SkodaOctaviaIII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;34773;2017;mech;01.июн;Diz;200000
Peugeot605I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;1656;1995;auto;2.0;Benz;189000
BMW5 СЃРµСЂРёСЏE39;10190;1999;auto;02.май;Diz;360665
AudiA6C5;11719;2000;mech;02.апр;Benz;312000
OpelZafiraA В· Р РµСЃС‚Р°Р№Р»РёРЅРі;10700;2004;mech;01.июн;Benz;400000
VolkswagenPassat CCI;22928;2009;mech;01.авг;Benz;170000
Mercedes-BenzE-РљР»Р°СЃСЃW211, S211;22418;2003;auto;02.фев;Diz;289828
VolkswagenGolfV;12483;2004;mech;01.сен;Diz;248500
FordMondeoIV В· Р РµСЃС‚Р°Р№Р»РёРЅРі;16559;2012;mech;01.июн;Benz;232
ChevroletMalibuIX;37703;2018;auto;01.май;Benz;41000
KiaSorentoI,5В РјРµСЃС‚;16049;2003;auto;02.май;Diz;255000
FiatPuntoII;4713;2000;mech;01.фев;Benz;115000
RenaultSanderoII;18597;2014;mech;01.июн;Benz;44860
AudiA6C6;21654;2007;auto;02.апр;Benz;204000
Peugeot3008II;44072;2017;mech;01.июн;Diz;200000
AudiA6C7;39741;2011;auto;3.0;Benz;163000
Lada (Р’РђР—)PrioraI;5095;2008;mech;01.июн;Benz;254081
CitroenC3II;14521;2010;mech;01.янв;Benz;108000
BMW5 СЃРµСЂРёСЏE60, E61;19361;2004;auto;02.май;Benz;310000
FordMondeoI;1529;1996;mech;01.авг;Diz;2000
RenaultClioII;6369;2002;mech;01.май;Diz;380
CitroenDS4I;21654;2012;auto;01.июн;Benz;220000
RenaultLoganII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;18597;2019;mech;01.июн;Benz;128000
SEATAlhambraI В· Р РµСЃС‚Р°Р№Р»РёРЅРі,7В РјРµСЃС‚;18342;2006;mech;2.0;Diz;280000
AudiA4B8;28023;2013;auto;01.авг;Benz;200000
VolkswagenTouranI,5В РјРµСЃС‚;15260;2006;mech;2.0;Diz;212000
NissanPrimeraP11 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;7897;2000;mech;01.авг;Benz;394500
OpelOmegaB;4586;1998;mech;2.0;Benz;350000
VolkswagenPassatB6;18724;2007;mech;2.0;Diz;283000
VolkswagenGolfIII;3365;1993;mech;01.апр;Benz;32500
Mercedes-BenzM-РљР»Р°СЃСЃW164 В· Р РµСЃС‚Р°Р№Р»РёРЅРі,5В РјРµСЃС‚;58593;2011;auto;03.май;Diz;171000
Alfa Romeo156932;6369;1997;mech;2.0;Benz;300000
VolkswagenPassatB2;2545;1983;mech;01.авг;Benz;255555
AudiA6C5;10445;1998;mech;01.авг;Benz;300000
Mazda6II В· Р РµСЃС‚Р°Р№Р»РёРЅРі;21654;2010;mech;01.авг;Benz;145000
SuzukiBalenoI;2548;1999;mech;01.сен;Diz;350000
Mercedes-Benz190 (W201);1529;1987;mech;2.0;Benz;333
VolvoS60I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;11973;2004;mech;02.апр;Benz;320000
NissanLeafI;25475;2013;auto;-;Elec;93500
FiatPuntoII;7388;2003;auto;01.фев;Benz;188500
CitroenC4I;9553;2005;auto;01.июн;Benz;270000
FordEscapeI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;14776;2006;auto;3.0;Benz;250000
RenaultScenicI;5477;1998;mech;01.сен;Diz;300000
AudiTT8N В· Р РµСЃС‚Р°Р№Р»РёРЅРі;24201;2006;auto;01.авг;Benz;170000
Peugeot3008I;23182;2011;auto;01.июн;Benz;82860
Mercedes-BenzC-РљР»Р°СЃСЃW203, S203, CL203;10827;2002;auto;01.авг;Benz;330000
BMW5 СЃРµСЂРёСЏE39;15030;2002;auto;3.0;Diz;360000
VolkswagenGolfVI;18215;2011;mech;01.апр;Benz;160000
HondaCR-VIII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;32863;2010;auto;02.апр;Benz;145000
ToyotaCorollaIX (E120, 130);13247;2006;mech;01.июн;Benz;203000
Peugeot406I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;7643;2000;mech;2.0;Diz;363000
OpelAstraJ;18979;2010;auto;01.июн;Benz;199000
AudiA6C6;22928;2005;auto;02.июл;Diz;270000
AudiA4B5;7643;1998;mech;01.авг;Benz;330000
OpelAstraK;29806;2016;mech;01.июн;Diz;163000
PorscheCayenne955;20377;2004;auto;04.май;Benz;215000
VolkswagenSharanI В· Р РµСЃС‚Р°Р№Р»РёРЅРі,7В РјРµСЃС‚;8916;2001;mech;01.сен;Diz;335000
Mercedes-BenzR-РљР»Р°СЃСЃW251,7В РјРµСЃС‚;21651;2006;auto;03.май;Benz;273000
BMW2 СЃРµСЂРёСЏ Gran Tourer;35920;2017;mech;01.май;Diz;180000
RenaultSanderoI;8279;2010;mech;01.апр;Benz;238500
FordEscapeI;10700;2001;mech;2.0;Benz;476365
LincolnTown CarIII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;21374;2005;auto;04.июн;Benz;234000
Peugeot406I;5350;1997;mech;01.авг;Benz;300000
HyundaiSanta FeCM,5В РјРµСЃС‚;25093;2007;auto;02.фев;Diz;230000
ToyotaCamry SolaraXV30;19106;2004;auto;02.апр;Benz;220480
AudiQ58R В· Р РµСЃС‚Р°Р№Р»РёРЅРі;44072;2012;auto;2.0;Diz;185000
ChevroletEquinoxIII;39486;2017;auto;01.май;Benz;35000
Lada (Р’РђР—)2121 РќРёРІР°;955;1984;mech;01.июн;Benz;333333
VolvoS80II В· Р РµСЃС‚Р°Р№Р»РёРЅРі;36939;2012;auto;02.май;Benz;173000
ToyotaSiennaIII (XL30);80246;2018;auto;03.май;Benz;33000
SEATAlhambraI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;21144;2006;mech;2.0;Diz;287500
AudiA6C4;9426;1995;mech;02.май;Diz;560000
FordFusionI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;17068;2011;mech;01.июн;Benz;133000
BMW3 СЃРµСЂРёСЏE46;14266;1999;mech;2.0;Benz;375000
OpelOmegaB В· Р РµСЃС‚Р°Р№Р»РёРЅРі;8916;2002;auto;02.май;Diz;400000
VolkswagenPassatB7;29296;2013;mech;01.авг;Benz;77000
Mercedes-BenzC-РљР»Р°СЃСЃW202, S202;4840;1995;mech;01.авг;Benz;389000
CitroenC5II;17830;2011;auto;01.июн;Benz;159500
FiatPuntoI;2548;1997;mech;01.янв;Benz;300000
MitsubishiPajeroIII,7В РјРµСЃС‚;24201;2000;auto;03.фев;Diz;270000
CitroenXantiaX1;2802;1994;mech;01.июн;Benz;328000
AudiA8D2;9681;1998;auto;04.фев;Benz;400000
HyundaiSanta FeSM;18852;2008;auto;2.0;Diz;199000
AudiS58T В· Р РµСЃС‚Р°Р№Р»РёРЅРі;48403;2012;auto;3.0;Benz;118000
NissanX-TrailI (T30),5В РјРµСЃС‚;17578;2004;mech;02.фев;Diz;289250
AudiA8D4;49167;2014;auto;3.0;Benz;189000
HyundaiGrandeurTG;17068;2007;auto;02.фев;Diz;235000
SEATIbizaI;1401;1991;mech;01.фев;Benz;654485
ChryslerVoyagerIII,7В РјРµСЃС‚;11082;1999;mech;02.май;Diz;385000
AudiA38P, 8PA В· 2-Р№ СЂРµСЃС‚Р°Р№Р»РёРЅРі;20355;2009;auto;01.апр;Benz;175000
BMWX3E83;19361;2004;auto;3.0;Benz;430000
BMW3 СЃРµСЂРёСЏE30;6114;1986;mech;02.май;Diz;300500
ToyotaCorollaX (E140, 150);18469;2010;mech;01.июн;Benz;195000
AudiA6C6;20635;2004;mech;02.апр;Benz;330000
RenaultSanderoII;19361;2015;mech;01.июн;Benz;85000
DaciaLoganI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;9700;2009;mech;01.апр;Benz;198000
VolkswagenTouranIII,5В РјРµСЃС‚;36427;2016;mech;01.июн;Diz;163000
BMW7 СЃРµСЂРёСЏE38;15795;2000;auto;04.апр;Benz;350000
VolkswagenGolfIV;9681;2002;mech;01.сен;Diz;242000
HyundaiAccentLC;9426;2001;mech;01.май;Benz;179000
HondaCivicVIII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;16304;2009;auto;01.мар;Benz;90000
CitroenC5I;7643;2001;mech;01.авг;Benz;335000
ToyotaCorollaVII (E100);3821;1996;auto;01.мар;Benz;250000
HyundaiGetzI;7133;2002;mech;01.мар;Benz;230000
SuzukiBalenoI;1274;1997;mech;01.авг;Benz;167804
BMW5 СЃРµСЂРёСЏE60, E61;27768;2009;auto;2.0;Diz;300001
KiaShumaI;2420;1999;mech;01.май;Benz;231000
RenaultGrand ScenicIII В· 2-Р№ СЂРµСЃС‚Р°Р№Р»РёРЅРі;30825;2016;auto;01.май;Diz;137500
RenaultLagunaII;10185;2001;mech;01.сен;Diz;350000
BMW3 СЃРµСЂРёСЏF30, F31;56045;2015;auto;2.0;Benz;67000
ToyotaRAV4II (XA20) В· Р РµСЃС‚Р°Р№Р»РёРЅРі;19106;2005;auto;2.0;Benz;194000
VolkswagenTransporterT4;16177;2001;mech;02.май;Diz;350000
DodgeNeonII;17833;2004;mech;02.апр;Benz;205592
SkodaFabia5J В· Р РµСЃС‚Р°Р№Р»РёРЅРі;13374;2010;mech;01.фев;Benz;166000
ChevroletBolt;34773;2017;auto;-;Elec;131966
Mercedes-BenzM-РљР»Р°СЃСЃW163 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;17833;2002;auto;5.0;Benz;200000
ChryslerVoyagerIII,7В РјРµСЃС‚;2548;1996;mech;02.апр;Benz;700000
FordExplorerV,7В РјРµСЃС‚;61000;2013;auto;03.май;Benz;110000
GMCTerrainII;58465;2019;auto;01.май;Benz;14000
BuickEncore;38085;2019;auto;01.апр;Benz;3800
VolkswagenTransporterT4;12610;1996;mech;02.апр;Diz;433000
MitsubishiOutlanderXL,5В РјРµСЃС‚;22673;2008;auto;02.апр;Benz;269000
BMW7 СЃРµСЂРёСЏE65;12483;2005;auto;04.авг;Benz;300000
HondaAccordVIII;24966;2008;auto;02.апр;Benz;186000
VolkswagenTransporterT4;15540;1998;mech;01.сен;Diz;393000
BMW5 СЃРµСЂРёСЏE39;12992;2002;mech;02.май;Diz;500000
Peugeot308T7 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;15158;2012;mech;01.июн;Benz;148490
Mercedes-Benz190 (W201);1911;1986;mech;2.0;Diz;10000
VolkswagenMultivanT5;49676;2012;mech;2.0;Diz;110000
VolkswagenCaravelleT5;32863;2007;mech;02.май;Diz;10000
DodgeGrand CaravanIV;10827;2002;auto;03.мар;Benz;550394
MitsubishiOutlanderIII В· 2-Р№ СЂРµСЃС‚Р°Р№Р»РёРЅРі,5В РјРµСЃС‚;37958;2015;auto;2.0;Benz;59000
CitroenXantiaX2;4968;2000;mech;2.0;Diz;290000
SkodaOctaviaI;6114;1998;mech;01.июн;Benz;370000
VolkswagenGolfIII;8916;1997;mech;01.сен;Diz;370000
SEATIbizaIV В· 2-Р№ СЂРµСЃС‚Р°Р№Р»РёРЅРі;20890;2015;mech;01.апр;Diz;168000
BMW5 СЃРµСЂРёСЏE39;14521;2001;auto;02.май;Diz;470000
OpelAstraF;2293;1992;mech;01.июн;Benz;478553
BMW5 СЃРµСЂРёСЏE39;15030;2001;auto;02.май;Benz;275000
FordEscortV В· 2-Р№ СЂРµСЃС‚Р°Р№Р»РёРЅРі;2038;1996;mech;01.авг;Benz;96569
BMW3 СЃРµСЂРёСЏE36;6878;1998;mech;01.авг;Benz;260000
BMWX6E71;41524;2009;auto;03.май;Benz;199050
SkodaRapidI;19106;2014;mech;01.июн;Benz;82000
VolkswagenPassatB4;5095;1995;mech;01.авг;Benz;300000
PeugeotPartnerII;16049;2011;mech;01.июн;Benz;150000
AudiA6C5;15795;2003;mech;01.сен;Diz;401000
VolkswagenPassatB5;11973;2001;mech;01.сен;Diz;399000
OpelZafiraA;10827;2001;mech;2.0;Diz;270000
AudiA38P, 8PA В· Р РµСЃС‚Р°Р№Р»РёРЅРі;13502;2005;auto;01.июн;Benz;256000
VolkswagenPassatB3;4586;1993;mech;01.авг;Benz;450000
VolkswagenPassatB7;24456;2011;mech;01.авг;Benz;166800
HyundaiSanta FeCM,7В РјРµСЃС‚;16559;2006;auto;02.фев;Diz;325000
ChryslerVoyagerIV,7В РјРµСЃС‚;12735;2001;auto;03.мар;Benz;150591
AudiA6C5;10954;1999;auto;02.май;Diz;435000
